4.895e-06, 0
0.00614775, 0
0.0120657, 0
0.0180184, 0
0.0239877, 0
0.0298851, 0
0.035777, 0
0.0416907, 0
0.0475761, 0
0.0535571, 0
0.0594564, 0
0.0653713, 0
0.0713398, 0
0.077269, 0
0.0830498, 0
0.0887583, 0
0.0944601, 0
0.100189, 0
0.105897, 0
0.111609, 0
0.11731, 0
0.123027, 0
0.128749, 0
0.13446, 0
0.140153, 0
0.145876, 0
0.151589, 0
0.157304, 0
0.16302, 0
0.168741, 0
0.174445, 0
0.180157, 0
0.185853, 0
0.191562, 0
0.197275, 0
0.203003, 0
0.208749, 0
0.214466, 0
0.220164, 0
0.225887, 0
0.231598, 0
0.237327, 0
0.243039, 0
0.248752, 0
0.254452, 0
0.260177, 0
0.265887, 0
0.271604, 0
0.277325, 0
0.283022, -1
0.288736, -1
0.294465, -1
0.300181, -1
0.305885, -1
0.311588, -1
0.317293, -1
0.323005, -1
0.328706, -1
0.334431, -1
0.340134, -1
0.345838, -1
0.351544, -1
0.357252, -1
0.363011, -1
0.368738, -1
0.374442, -1
0.380174, -1
0.38588, -1
0.391575, -1
0.397315, -2
0.403023, -2
0.408758, -2
0.414458, -2
0.420201, -2
0.425936, -2
0.431661, -2
0.437377, -2
0.443139, -2
0.448845, -2
0.454564, -2
0.460274, -2
0.466006, -2
0.471702, -2
0.477407, -2
0.48311, -2
0.488834, -3
0.494556, -3
0.500269, -3
0.505969, -3
0.511701, -3
0.517417, -3
0.523147, -3
0.528872, -3
0.534605, -3
0.54032, -3
0.546042, -3
0.551763, -3
0.557492, -3
0.563212, -4
0.568936, -4
0.574633, -4
0.580349, -4
0.586088, -4
0.5918, -4
0.597519, -4
0.603244, -4
0.609062, -4
0.614868, -4
0.620584, -4
0.626303, -4
0.632002, -5
0.637721, -5
0.643465, -5
0.649189, -5
0.654904, -5
0.660638, -5
0.666364, -5
0.67207, -5
0.677798, -5
0.683549, -5
0.689281, -5
0.694985, -6
0.700688, -6
0.706409, -6
0.712131, -6
0.717835, -6
0.723548, -6
0.729248, -6
0.734963, -6
0.740689, -6
0.746408, -7
0.752111, -7
0.757816, -7
0.763536, -7
0.76928, -7
0.774983, -7
0.7807, -7
0.786424, -7
0.792146, -7
0.797872, -8
0.803578, -8
0.809301, -8
0.815024, -8
0.820721, -8
0.82646, -8
0.832166, -8
0.837885, -8
0.843609, -8
0.849327, -9
0.855049, -9
0.860749, -9
0.866454, -9
0.872173, -9
0.877892, -9
0.883594, -9
0.889328, -9
0.895068, -10
0.90077, -10
0.906512, -10
0.912235, -10
0.917941, -10
0.923671, -10
0.929401, -10
0.935131, -10
0.940865, -11
0.946585, -11
0.952342, -11
0.958066, -11
0.963795, -11
0.969527, -11
0.975249, -11
0.980975, -12
0.986692, -12
0.992426, -12
0.998146, -12
1.00387, -12
1.00958, -12
1.0153, -12
1.021, -13
1.02671, -13
1.03241, -13
1.03814, -13
1.04385, -13
1.04958, -13
1.05528, -13
1.06102, -14
1.06674, -14
1.07246, -14
1.07816, -14
1.08389, -14
1.08961, -14
1.09533, -15
1.10103, -15
1.10676, -15
1.11247, -15
1.1182, -15
1.12391, -15
1.12962, -16
1.13533, -16
1.14106, -16
1.14678, -16
1.1525, -16
1.15821, -16
1.16395, -17
1.16967, -17
1.17539, -17
1.1811, -17
1.1868, -17
1.19255, -17
1.19828, -18
1.20401, -18
1.20973, -18
1.21548, -18
1.22122, -18
1.22695, -18
1.23267, -19
1.23839, -19
1.24411, -19
1.24981, -19
1.25553, -19
1.26126, -19
1.26696, -20
1.27269, -20
1.27841, -20
1.28413, -20
1.28984, -20
1.29555, -21
1.30127, -21
1.30698, -21
1.31271, -21
1.31843, -21
1.32415, -22
1.32988, -22
1.3356, -22
1.34133, -22
1.34705, -22
1.35275, -22
1.35846, -23
1.36416, -23
1.36988, -23
1.37559, -23
1.38132, -23
1.38704, -24
1.39277, -24
1.39849, -24
1.40422, -24
1.40996, -24
1.41568, -25
1.42142, -25
1.42715, -25
1.43286, -25
1.43857, -25
1.44429, -26
1.45001, -26
1.45571, -26
1.46144, -26
1.46717, -27
1.47287, -27
1.47859, -27
1.48432, -27
1.49006, -27
1.49576, -28
1.50148, -28
1.50722, -28
1.51293, -28
1.51864, -28
1.52438, -29
1.53008, -29
1.53579, -29
1.54151, -29
1.54723, -30
1.55295, -30
1.55867, -30
1.56438, -30
1.57009, -30
1.57579, -31
1.5815, -31
1.58721, -31
1.59292, -31
1.59865, -32
1.60437, -32
1.61007, -32
1.61577, -32
1.62151, -32
1.62724, -33
1.63294, -33
1.63866, -33
1.64437, -33
1.65012, -34
1.65582, -34
1.66153, -34
1.66725, -34
1.67297, -35
1.67867, -35
1.68439, -35
1.69013, -35
1.69585, -36
1.70159, -36
1.70734, -36
1.71306, -36
1.7188, -37
1.72455, -37
1.73027, -37
1.73597, -37
1.7417, -38
1.74744, -38
1.75318, -38
1.7589, -38
1.7646, -39
1.77033, -39
1.77605, -39
1.78177, -39
1.78747, -40
1.79322, -40
1.79893, -40
1.80464, -40
1.81038, -41
1.81611, -41
1.82182, -41
1.82756, -41
1.83327, -42
1.83897, -42
1.8447, -42
1.8504, -42
1.85611, -43
1.86181, -43
1.86754, -43
1.87328, -43
1.87898, -44
1.88471, -44
1.89043, -44
1.89617, -45
1.90189, -45
1.90761, -45
1.91333, -45
1.91904, -46
1.92476, -46
1.93049, -46
1.93622, -47
1.94194, -47
1.94764, -47
1.95339, -47
1.95914, -48
1.96486, -48
1.97058, -48
1.97628, -48
1.98198, -49
1.98772, -49
1.99344, -49
1.99916, -50
2.0049, -50
2.01062, -50
2.01636, -50
2.0221, -51
2.0278, -51
2.03354, -51
2.03925, -52
2.04497, -52
2.05069, -52
2.05644, -52
2.06215, -53
2.06786, -53
2.07358, -53
2.07933, -54
2.08508, -54
2.09078, -54
2.09648, -54
2.10222, -55
2.10802, -55
2.11386, -55
2.11958, -55
2.12528, -56
2.13101, -56
2.13673, -56
2.14245, -56
2.14819, -57
2.1539, -57
2.15961, -57
2.16534, -58
2.17105, -58
2.17677, -58
2.18248, -58
2.1882, -59
2.19392, -59
2.19965, -59
2.20537, -59
2.21109, -60
2.2168, -60
2.22253, -60
2.22823, -60
2.23396, -61
2.23968, -61
2.24538, -61
2.25111, -61
2.25681, -62
2.26254, -62
2.26825, -62
2.27396, -62
2.27968, -63
2.2854, -63
2.2911, -63
2.29682, -63
2.30253, -64
2.30823, -64
2.31395, -64
2.3197, -64
2.3254, -65
2.33113, -65
2.33683, -65
2.34255, -65
2.34826, -66
2.35397, -66
2.35969, -66
2.3654, -66
2.37114, -66
2.37687, -67
2.38258, -67
2.38829, -67
2.394, -67
2.39974, -68
2.40546, -68
2.41118, -68
2.4169, -68
2.4226, -68
2.42832, -69
2.43404, -69
2.43974, -69
2.44547, -69
2.45118, -70
2.4569, -70
2.46261, -70
2.46831, -70
2.47405, -70
2.47975, -71
2.48545, -71
2.49116, -71
2.49687, -71
2.50258, -72
2.5083, -72
2.514, -72
2.5197, -72
2.5254, -72
2.53111, -73
2.53683, -73
2.54253, -73
2.54823, -73
2.55393, -73
2.55964, -74
2.56539, -74
2.5711, -74
2.5768, -74
2.58251, -74
2.5882, -75
2.59394, -75
2.59964, -75
2.60535, -75
2.61105, -75
2.61675, -76
2.62245, -76
2.62816, -76
2.63389, -76
2.63959, -76
2.64532, -77
2.65104, -77
2.65675, -77
2.66249, -77
2.66819, -77
2.6739, -78
2.67962, -78
2.68536, -78
2.6911, -78
2.6968, -78
2.70253, -79
2.70826, -79
2.71395, -79
2.71968, -79
2.72539, -79
2.7311, -79
2.73682, -80
2.74256, -80
2.74828, -80
2.75403, -80
2.75973, -80
2.76545, -81
2.77116, -81
2.77688, -81
2.78261, -81
2.78833, -81
2.79404, -81
2.79976, -82
2.80549, -82
2.8112, -82
2.81691, -82
2.82263, -82
2.82833, -82
2.83404, -83
2.83976, -83
2.84546, -83
2.8512, -83
2.8569, -83
2.86262, -83
2.86832, -84
2.87406, -84
2.87977, -84
2.88549, -84
2.89122, -84
2.89692, -84
2.90266, -84
2.9084, -85
2.91412, -85
2.91986, -85
2.9256, -85
2.93134, -85
2.93705, -85
2.94277, -86
2.94849, -86
2.95419, -86
2.9599, -86
2.96562, -86
2.97134, -86
2.97706, -86
2.98277, -87
2.98847, -87
2.99417, -87
2.99989, -87
3.00563, -87
3.01134, -87
3.01704, -87
3.02275, -88
3.02846, -88
3.0342, -88
3.03991, -88
3.04562, -88
3.05133, -88
3.05705, -88
3.06277, -89
3.06849, -89
3.07422, -89
3.07997, -89
3.08567, -89
3.09138, -89
3.0971, -89
3.10282, -89
3.10854, -90
3.11425, -90
3.11997, -90
3.12568, -90
3.13141, -90
3.13714, -90
3.14288, -90
3.14859, -90
3.15429, -91
3.15999, -91
3.1657, -91
3.1714, -91
3.17712, -91
3.18286, -91
3.18856, -91
3.19428, -91
3.20001, -92
3.20574, -92
3.21147, -92
3.21719, -92
3.22291, -92
3.22865, -92
3.23436, -92
3.24009, -92
3.24579, -92
3.25152, -92
3.25725, -93
3.26297, -93
3.26869, -93
3.2744, -93
3.28012, -93
3.28583, -93
3.29158, -93
3.2973, -93
3.303, -93
3.30872, -94
3.31442, -94
3.32014, -94
3.32584, -94
3.33155, -94
3.33726, -94
3.343, -94
3.34871, -94
3.35441, -94
3.36012, -94
3.36585, -94
3.37158, -95
3.37728, -95
3.38299, -95
3.38872, -95
3.39446, -95
3.40017, -95
3.40589, -95
3.41159, -95
3.41732, -95
3.42304, -95
3.42876, -95
3.43446, -95
3.44017, -96
3.44588, -96
3.45161, -96
3.45734, -96
3.46304, -96
3.46876, -96
3.47446, -96
3.48017, -96
3.4859, -96
3.49161, -96
3.49731, -96
3.50302, -96
3.50874, -96
3.51444, -97
3.52017, -97
3.52589, -97
3.5316, -97
3.53734, -97
3.54304, -97
3.54876, -97
3.55449, -97
3.56023, -97
3.56595, -97
3.57166, -97
3.57739, -97
3.58312, -97
3.58887, -97
3.59459, -97
3.6003, -97
3.60604, -98
3.61192, -98
3.61764, -98
3.62338, -98
3.62909, -98
3.6348, -98
3.6405, -98
3.64623, -98
3.65195, -98
3.6577, -98
3.66342, -98
3.66914, -98
3.67485, -98
3.68057, -98
3.68629, -98
3.69201, -98
3.69773, -98
3.70344, -98
3.70917, -98
3.7149, -98
3.72062, -98
3.72637, -99
3.73208, -99
3.73779, -99
3.74351, -99
3.74924, -99
3.75496, -99
3.76066, -99
3.76638, -99
3.77211, -99
3.77782, -99
3.78354, -99
3.78926, -99
3.79498, -99
3.8007, -99
3.80642, -99
3.81214, -99
3.81784, -99
3.82354, -99
3.82926, -99
3.835, -99
3.84075, -99
3.84645, -99
3.85218, -99
3.85789, -99
3.86362, -99
3.86934, -99
3.87505, -99
3.88078, -99
3.88652, -99
3.89223, -99
3.89795, -99
3.90366, -99
3.90938, -99
3.91511, -99
3.92083, -99
3.92654, -99
3.93228, -99
3.938, -99
3.94372, -99
3.94944, -99
3.95514, -99
3.96084, -99
3.96655, -99
3.97227, -99
3.97801, -99
3.98371, -99
3.98942, -99
3.99513, -99
4.00088, -99
4.00659, -99
4.01233, -99
4.01805, -99
4.02376, -99
4.02948, -99
4.0352, -99
4.04092, -99
4.04666, -99
4.05236, -99
4.05806, -99
4.06377, -99
4.06948, -99
4.07518, -99
4.0809, -99
4.08662, -99
4.09232, -99
4.09805, -99
4.10375, -99
4.10947, -99
4.1152, -99
4.12091, -99
4.12663, -99
4.13235, -99
4.13807, -99
4.14377, -99
4.14949, -99
4.15521, -99
4.16092, -99
4.16664, -99
4.17237, -99
4.17809, -99
4.18382, -99
4.18953, -99
4.19525, -99
4.20096, -99
4.20666, -99
4.21237, -99
4.21811, -99
4.22384, -99
4.22954, -99
4.23526, -99
4.24097, -99
4.24672, -99
4.25245, -99
4.25815, -99
4.26385, -99
4.26958, -99
4.2753, -99
4.28102, -99
4.28673, -99
4.29248, -99
4.29818, -99
4.30389, -99
4.30961, -99
4.31531, -99
4.32103, -99
4.32674, -99
4.33246, -99
4.33818, -99
4.34394, -99
4.34966, -99
4.3554, -99
4.36111, -99
4.36682, -99
4.37256, -99
4.37826, -99
4.38397, -99
4.38968, -99
4.39539, -99
4.40111, -99
4.40684, -99
4.41256, -99
4.41828, -99
4.42399, -99
4.42969, -99
4.43542, -99
4.44113, -99
4.44686, -99
4.45256, -99
4.45828, -99
4.46402, -99
4.46975, -99
4.47547, -99
4.48118, -99
4.48689, -99
4.49261, -99
4.49835, -99
4.50407, -99
4.50979, -99
4.51551, -99
4.52123, -99
4.52695, -99
4.53272, -99
4.53844, -99
4.54419, -99
4.54989, -99
4.55563, -99
4.56137, -99
4.56708, -99
4.57279, -99
4.57852, -99
4.58422, -99
4.58994, -99
4.59567, -99
4.60138, -99
4.6071, -99
4.61283, -99
4.61853, -99
4.62424, -99
4.62994, -99
4.63565, -99
4.64139, -99
4.6471, -99
4.65281, -99
4.65853, -99
4.66425, -99
4.66998, -99
4.67572, -99
4.68142, -99
4.68713, -99
4.69284, -99
4.69854, -99
4.70426, -99
4.70997, -99
4.71568, -99
4.72141, -99
4.72713, -99
4.73285, -99
4.73857, -99
4.7443, -99
4.75002, -99
4.75572, -99
4.76144, -99
4.76715, -99
4.77287, -99
4.77858, -99
4.78434, -99
4.79006, -99
4.79579, -99
4.80151, -99
4.80722, -99
4.81293, -99
4.81866, -99
4.82437, -99
4.83011, -99
4.83584, -99
4.84157, -99
4.84729, -99
4.85304, -99
4.85876, -99
4.86447, -99
4.87018, -99
4.87592, -99
4.88165, -99
4.88735, -99
4.89306, -99
4.89877, -99
4.90447, -99
4.91017, -99
4.91589, -99
4.92159, -99
4.92729, -99
4.93302, -99
4.93874, -99
4.94446, -99
4.95018, -99
4.95589, -99
4.9616, -99
4.96735, -99
4.97307, -99
4.9788, -99
4.98452, -99
4.99023, -99
4.99599, -99
5.00216, -99
5.00786, -99
5.01362, -99
5.01934, -99
5.02506, -99
5.03078, -99
5.03653, -99
5.04225, -99
5.04797, -99
5.05369, -99
5.05941, -99
5.06511, -99
5.07085, -99
5.07656, -99
5.0823, -99
5.08803, -99
5.09377, -99
5.09951, -99
5.10522, -99
5.11103, -99
5.11681, -99
5.12254, -99
5.12826, -99
5.13396, -99
5.13968, -99
5.14541, -99
5.15113, -99
5.15687, -99
5.16257, -99
5.16829, -99
5.17401, -99
5.17971, -99
5.18542, -99
5.19112, -99
5.19683, -99
5.20255, -99
5.2083, -99
5.21403, -99
5.21977, -99
5.22549, -99
5.23119, -99
5.23694, -99
5.24266, -99
5.24841, -99
5.25413, -99
5.25984, -99
5.26555, -99
5.27125, -99
5.27699, -99
5.28271, -99
5.28842, -99
5.29413, -99
5.29983, -99
5.30558, -99
5.31132, -99
5.31705, -99
5.32275, -99
5.32845, -99
5.33418, -99
5.33993, -99
5.34565, -99
5.35135, -99
5.35708, -99
5.36282, -99
5.36854, -99
5.37424, -99
5.37998, -99
5.3857, -99
5.39142, -99
5.39715, -99
5.40289, -99
5.40859, -99
5.4143, -99
5.42, -99
5.42574, -99
5.43148, -99
5.43721, -99
5.44291, -99
5.44864, -99
5.45435, -99
5.46007, -99
5.46584, -99
5.47155, -99
5.47728, -99
5.48301, -99
5.48874, -99
5.49446, -99
5.50016, -99
5.5059, -99
5.51161, -99
5.51733, -99
5.52304, -99
5.52879, -99
5.53449, -99
5.54021, -99
5.54594, -99
5.55164, -99
5.55737, -99
5.56309, -99
5.56882, -99
5.57453, -99
5.58027, -99
5.58598, -99
5.59174, -99
5.59746, -99
5.60316, -99
5.6089, -99
5.61464, -99
5.62038, -99
5.62608, -99
5.63179, -99
5.6375, -99
5.64322, -99
5.64893, -99
5.65467, -99
5.66039, -99
5.6661, -99
5.6718, -99
5.6775, -99
5.68321, -99
5.68893, -99
5.69464, -99
5.70036, -99
5.70607, -99
5.71179, -99
5.71752, -99
5.72323, -99
5.72896, -99
5.73469, -99
5.74042, -99
5.74612, -99
5.75183, -99
