I2C Success
Calibration Finish:-65.227
Main Start
0.15955
0.15955
0.251122
0.15955
0.15955
0.220598
0.281646
0.15955
0.0985014
0.0374531
-0.0235952
-0.0235952
-0.0541193
0.00692898
-0.0541193
-0.0846434
0.0374531
0.00692898
0.00692898
-0.0235952
-0.20674
-0.237264
-0.20674
-0.237264
-0.267788
-0.328836
-0.298312
-0.267788
-0.298312
-0.298312
-0.359361
-0.389885
-0.389885
-0.328836
-0.359361
-0.420409
-0.359361
-0.359361
-0.420409
-0.420409
-0.511981
-0.511981
-0.450933
-0.359361
-0.359361
-0.389885
-0.450933
-0.481457
-0.420409
-0.389885
-0.359361
-0.389885
-0.298312
-0.237264
-0.267788
-0.328836
-0.450933
-0.328836
-0.267788
-0.20674
-0.237264
-0.145692
-0.145692
-0.237264
-0.115168
-0.0235952
-0.176216
-0.145692
-0.145692
-0.176216
-0.115168
-0.0846434
-0.0846434
-0.0235952
-0.0235952
-0.0235952
0.0374531
0.0985014
0.00692898
0.0679772
0.15955
0.190074
0.129025
0.129025
0.0985014
0.0985014
0.0985014
0.190074
0.0374531
0.129025
0.220598
0.251122
0.15955
0.0374531
0.00692898
0.0374531
0.0679772
0.0985014
0.15955
0.0985014
0.0679772
0.00692898
0.15955
0.190074
0.15955
0.0679772
-0.176216
-0.115168
0.129025
0.31217
0.220598
-0.0541193
-0.0235952
0.00692898
0.0374531
0.0374531
-0.0541193
-0.0541193
-0.0235952
-0.0846434
-0.0846434
-0.115168
-0.115168
-0.0541193
-0.115168
-0.0541193
-0.0846434
-0.0235952
0.00692898
0.0374531
-0.0235952
-0.20674
-0.20674
-0.237264
-0.298312
-0.176216
-0.0235952
0.0374531
-0.0235952
-0.0541193
-0.115168
-0.115168
-0.0846434
-0.115168
-0.0235952
-0.0235952
-0.0846434
0.00692898
-0.0235952
-0.115168
-0.0541193
-0.0541193
-0.0235952
0.00692898
0.0374531
0.0679772
-0.0541193
-0.0235952
-0.0235952
0.00692898
0.0679772
0.0374531
-0.0541193
-0.0541193
0.0985014
0.129025
0.0985014
0.0679772
0.0679772
0.15955
0.129025
0.220598
0.129025
0.0985014
0.129025
0.15955
0.220598
0.190074
0.129025
0.0985014
0.0985014
0.0374531
0.0985014
0.15955
0.251122
0.15955
0.00692898
-0.0235952
0.220598
0.31217
0.342694
0.190074
