I2C Success
Calibration Finish:-66.304
Main Start
0.0094083
0.0094083
0.0403566
0.0403566
0.0403566
0.195098
0.34984
0.287943
0.071305
-0.02154
0.0094083
-0.02154
-0.02154
0.133202
0.16415
0.0403566
0.0094083
0.102253
0.071305
0.0094083
0.102253
0.16415
0.0403566
0.102253
0.0403566
0.071305
0.133202
0.071305
0.0403566
-0.02154
-0.02154
0.071305
0.071305
-0.02154
0.0094083
-0.02154
0.0094083
-0.114385
-0.02154
-0.02154
-0.0524884
0.0403566
0.0403566
-0.02154
-0.02154
-0.0524884
-0.0524884
-0.145333
-0.0524884
-0.02154
-0.0524884
-0.0524884
-0.0524884
-0.0524884
-0.0834367
-0.0524884
0.0403566
0.133202
0.133202
-0.0834367
-0.0834367
-0.0524884
-0.114385
-0.02154
0.071305
-0.02154
-0.02154
0.16415
0.318892
0.195098
0.102253
0.071305
-0.0834367
-0.114385
-0.0524884
0.16415
0.226047
0.226047
0.102253
0.0403566
-0.0524884
-0.02154
-0.02154
0.133202
0.102253
0.0403566
-0.0524884
-0.0834367
-0.0524884
-0.0524884
-0.114385
-0.20723
-0.0834367
-0.0524884
-0.145333
-0.0834367
-0.0834367
-0.02154
0.133202
0.102253
0.0403566
0.071305
0.102253
0.071305
0.102253
-0.02154
-0.0834367
-0.0834367
-0.114385
-0.114385
-0.02154
0.0094083
0.133202
0.133202
-0.114385
-0.20723
-0.114385
-0.02154
-0.02154
-0.0834367
-0.0524884
-0.0524884
0.0094083
0.0403566
0.071305
-0.0524884
-0.0834367
0.0094083
-0.02154
-0.114385
-0.0834367
0.0403566
0.0403566
-0.02154
-0.0524884
-0.0524884
0.0403566
0.0403566
0.133202
0.133202
0.0403566
0.0094083
-0.0524884
-0.0834367
0.0403566
0.071305
0.0403566
0.0403566
0.0403566
0.0094083
-0.0524884
-0.0834367
0.0094083
0.16415
0.133202
0.071305
-0.02154
0.071305
0.071305
0.133202
0.0403566
-0.0834367
-0.0524884
0.071305
0.071305
0.0094083
-0.02154
-0.0524884
-0.0834367
-0.0834367
-0.0834367
-0.02154
-0.0834367
-0.0834367
-0.0524884
0.0094083
0.0094083
0.071305
0.102253
0.0403566
0.071305
0.195098
0.0403566
-0.114385
-0.0834367
0.071305
0.0094083
-0.0834367
-0.0524884
0.102253
0.0403566
-0.145333
-0.114385
-0.114385
-0.02154
0.102253
0.133202
0.0094083
-0.0834367
-0.0834367
0.0403566
0.16415
0.071305
0.0094083
0.0403566
-0.02154
0.0403566
0.071305
0.0403566
-0.02154
-0.0524884
-0.114385
-0.114385
-0.0524884
0.0403566
-0.145333
-0.176282
-0.0834367
0.0094083
0.071305
-0.02154
-0.0834367
0.0094083
0.0403566
-0.0524884
-0.02154
0.102253
-0.0524884
-0.0834367
-0.114385
-0.0834367
-0.02154
0.0094083
0.0403566
-0.114385
-0.0834367
0.0094083
0.0094083
-0.0524884
-0.20723
-0.20723
-0.145333
0.0094083
-0.114385
-0.114385
-0.0834367
-0.0524884
0.0403566
0.133202
