15.3217, 2.6, 0, 0, 0
15.3274, 2.6, 0, 0, 0
15.3332, 2.6, 0, 0, 0
15.3389, 2.6, 0, 0, 0
15.3447, 2.6, 0, 0, 0
15.3504, 2.6, 0, 0, 0
15.3562, 2.6, 0, 0, 0
15.3619, 2.6, 0, 0, 0
15.3677, 2.6, 0, 0, 0
15.3734, 2.6, 0, 0, 0
15.3791, 2.6, 0, 0, 0
15.3849, 2.2, 0, 0, 0
15.3906, 2.2, 0, 0, 0
15.3964, 2, 0, 0, 0
15.4021, 2, 0, 0, 0
15.4078, 2, 0, 0, 0
15.4136, 2, 0, 0, 0
15.4193, 2, 0, 0, 0
15.425, 2, 0, 0, 0
15.4308, 2, 0, 0, 0
15.4365, 2, 0, 0, 0
15.4422, 2, 0, 0, 0
15.4479, 1, 0, 0, 0
15.4537, 1, 0, 0, 0
15.4594, 1, 0, 0, 0
15.4651, 1, 0, 0, 0
15.4709, 1, 0, 0, 0
15.4766, 1, 0, 0, 0
15.4824, 1, 0, 0, 0
15.4881, 1, 0, 0, 0
15.4938, 1, 0, 0, 0
15.4995, 1, 0, 0, 0
15.5053, 1, 0, 0, 0
15.511, 1, 0, 0, 0
15.5167, 1, 0, 0, 0
15.5224, 1, 0, 0, 0
15.5282, 1, 0, 0, 0
15.5339, 1, 0, 0, 0
15.5396, 1, 0, 0, 0
15.5454, 1, 0, 0, 0
15.5511, 1, 0, 0, 0
15.5569, 1, 0, 0, 0
15.5626, 1, 0, 0, 0
15.5683, 1, 0, 0, 0
15.5741, 1, 0, 0, 0
15.5798, 4.4, 0, 0, 0
15.5855, 4.4, 0, 0, 0
15.5913, 4.4, 0, 0, 0
15.597, 4.4, 0, 0, 0
15.6027, 4.4, 0, 0, 0
15.6084, 4.4, 0, 0, 0
15.6142, 4.4, 0, 0, 0
15.6199, 4.4, 0, 0, 0
15.6256, 4.4, 0, 0, 0
15.6313, 4.4, 0, 0, 0
15.6371, 4.4, 0, 0, 0
15.6428, 10.2, 0, 0, 0
15.6485, 10.2, 0, 0, 0
15.6543, 10.2, 0, 0, 0
15.66, 10.2, 0, 0, 0
15.6657, 10.2, 0, 0, 0
15.6714, 10.2, 0, 55, 0
15.6772, 10.2, 0, 0, 0
15.6829, 10.2, 0, 0, 0
15.6886, 10.2, 55, 0, 0
15.6944, 10.2, 0, 0, 0
15.7001, 11, 0, 55, 0
15.7058, 11.2, 0, 0, 55
15.7115, 11.2, 0, 55, 0
15.7173, 11.2, 0, 0, 0
15.723, 11.2, 0, 0, 0
15.7287, 11.2, 55, 55, 0
15.7344, 11.2, 0, 55, 0
15.7402, 11.2, 0, 55, 0
15.7459, 11.2, 0, 55, 0
15.7517, 11.2, 0, 0, 0
15.7574, 11.2, 55, 55, 55
15.7631, 11.2, 0, 55, 0
15.7688, 12.4, 0, 0, 0
15.7746, 12.4, 0, 111, 0
15.7803, 12.4, 0, 0, 0
15.786, 12.4, 0, 55, 0
15.7918, 12.4, 55, 55, 0
15.7975, 12.4, 0, 0, 0
15.8041, 12.4, 48, 97, 0
15.8099, 12.4, 0, 54, 0
15.8156, 12.4, 0, 0, 0
15.8213, 12.4, 55, 55, 55
15.8271, 12.4, 55, 55, 0
15.8328, 12.4, 0, 55, 0
15.8385, 12.4, 55, 111, 0
15.8443, 12.4, 0, 55, 0
15.85, 12.4, 55, 55, 0
15.8557, 12.4, 55, 111, 0
15.8614, 12.4, 55, 111, 0
15.8671, 12.4, 0, 55, 0
15.8729, 12.4, 55, 111, 0
15.8786, 12.4, 55, 110, 0
15.8844, 12.4, 55, 55, 0
15.8901, 14.6, 55, 110, 0
15.8958, 14.6, 55, 111, 0
15.9016, 14.6, 55, 111, 0
15.9073, 14.6, 0, 55, 0
15.913, 14.6, 55, 111, 0
15.9188, 14.6, 55, 111, 0
15.9245, 14.6, 55, 111, 0
15.9302, 14.6, 55, 111, 0
15.936, 14.6, 55, 111, 0
15.9417, 14.6, 55, 111, 0
15.9474, 15.4, 55, 111, 0
15.9532, 16, 55, 110, 0
15.9589, 16, 0, 167, 0
15.9646, 16, 55, 111, 0
15.9703, 16, 55, 111, 0
15.9761, 16, 55, 110, 0
15.9818, 16, 55, 166, 0
15.9876, 16, 55, 166, 0
15.9933, 16, 55, 111, 0
15.999, 16, 55, 111, 0
16.0048, 16, 55, 167, 0
16.0105, 18.2, 55, 167, 0
16.0162, 18.2, 55, 167, 55
16.0219, 18.2, 55, 111, 0
16.0276, 18.2, 167, 167, 0
16.0334, 18.2, 222, 167, 0
16.0391, 18.2, 55, 166, 0
16.0448, 18.2, 55, 167, 0
16.0506, 18.2, 110, 166, 0
16.0563, 18.2, 55, 166, 55
16.0621, 18.2, 55, 166, 0
16.0678, 18.2, 111, 166, 0
16.0735, 17.4, 55, 223, 55
16.0793, 17.4, 111, 167, 0
16.085, 17.4, 111, 222, 55
16.0907, 17.4, 111, 222, 55
16.0965, 17.4, 55, 166, 0
16.1022, 17.4, 55, 222, 55
16.108, 17.4, 55, 223, 55
16.1137, 17.4, 111, 223, 55
16.1194, 17.4, 111, 167, 55
16.1251, 17.4, 111, 222, 55
16.1309, 17.4, 111, 222, 55
16.1366, 17, 55, 221, 55
16.1423, 17, 55, 167, 55
16.1481, 17, 166, 222, 55
16.1538, 17, 167, 223, 55
16.1595, 17, 111, 223, 55
16.1653, 17, 111, 166, 55
16.171, 17, 111, 222, 55
16.1767, 17, 167, 223, 111
16.1824, 17, 111, 222, 111
16.1882, 17, 166, 166, 55
16.1939, 17.4, 222, 222, 111
16.1997, 17.4, 167, 222, 111
16.2054, 17.4, 166, 222, 55
16.2111, 17.4, 111, 167, 111
16.2168, 17.4, 167, 223, 111
16.2226, 17.4, 166, 222, 111
16.2283, 17.4, 166, 222, 111
16.234, 17.4, 111, 167, 111
16.2398, 17.4, 167, 167, 111
16.2455, 17.4, 166, 222, 111
16.2512, 17.4, 167, 222, 111
16.257, 17.4, 111, 166, 55
16.2627, 17.4, 167, 167, 111
16.2684, 17.4, 166, 166, 111
16.2742, 17.4, 110, 221, 110
16.28, 17.4, 110, 110, 55
16.2857, 17.4, 166, 222, 111
16.2915, 17.4, 111, 166, 111
16.2972, 17.4, 111, 167, 55
16.3029, 17.4, 111, 167, 111
16.3086, 17.4, 55, 166, 111
16.3144, 17.4, 167, 167, 55
16.3201, 17.4, 111, 111, 55
16.3258, 17.4, 167, 167, 111
16.3316, 17.4, 111, 166, 111
16.3373, 17.4, 167, 167, 55
16.343, 17.4, 167, 167, 111
16.3487, 17.4, 111, 167, 111
16.3545, 17.4, 111, 111, 111
16.3602, 17.4, 166, 166, 55
16.3659, 17.4, 167, 167, 111
16.3717, 17.4, 166, 111, 111
16.3774, 17.4, 111, 166, 111
16.3831, 17.4, 111, 111, 111
16.3889, 17.4, 167, 167, 111
16.3946, 17.4, 166, 166, 111
16.4004, 17.4, 110, 110, 55
16.4061, 17.4, 111, 167, 111
16.4118, 17.4, 111, 111, 111
16.4176, 17.4, 166, 110, 110
16.4233, 17.4, 111, 111, 55
16.429, 17.4, 111, 166, 111
16.4348, 17.4, 166, 111, 111
16.4405, 17.4, 111, 111, 111
16.4462, 17.6, 167, 111, 111
16.452, 17.6, 111, 111, 55
16.4577, 17.6, 166, 110, 110
16.4635, 17.6, 166, 111, 111
16.4692, 17.6, 111, 111, 111
16.475, 17.6, 167, 111, 55
16.4807, 17.6, 167, 111, 111
16.4864, 17.6, 111, 111, 111
16.4922, 17.6, 166, 111, 111
16.4979, 17.6, 111, 111, 111
16.5036, 17.6, 167, 111, 55
16.5094, 17.6, 166, 111, 111
16.5151, 17.6, 167, 55, 111
16.5208, 17.6, 111, 111, 111
16.5265, 17.6, 111, 111, 55
16.5323, 17.6, 167, 111, 111
16.538, 17.6, 166, 111, 166
16.5437, 17.6, 111, 55, 111
16.5495, 17.6, 111, 111, 111
16.5552, 17.6, 167, 111, 111
16.5609, 17.6, 111, 111, 111
16.5667, 17.6, 111, 55, 55
16.5724, 17.6, 110, 110, 110
16.5781, 17.6, 111, 111, 111
16.5839, 17.6, 166, 111, 111
16.5896, 17.6, 111, 111, 55
16.5954, 17.6, 167, 111, 111
16.6011, 17.6, 166, 111, 166
16.6068, 17.6, 167, 111, 111
16.6126, 17.6, 111, 111, 55
16.6183, 17.6, 167, 111, 111
16.624, 17.6, 111, 111, 111
16.6297, 17.6, 111, 111, 111
16.6354, 17.6, 55, 111, 111
16.6412, 17.6, 167, 111, 111
16.6469, 17.6, 167, 111, 111
16.6526, 17.6, 111, 111, 111
16.6584, 17.6, 110, 110, 110
16.6641, 17.6, 166, 111, 111
16.6698, 17.6, 167, 111, 111
16.6756, 17.6, 111, 111, 111
16.6813, 17.6, 111, 111, 111
16.6871, 17.6, 166, 111, 166
16.6928, 17.6, 111, 111, 55
16.6985, 17.6, 166, 111, 166
16.7043, 17.6, 111, 111, 55
16.71, 17.6, 166, 110, 166
16.7158, 17.6, 166, 110, 110
16.7215, 17.6, 111, 166, 111
16.7272, 17.6, 167, 111, 111
16.7329, 17.6, 111, 111, 167
16.7387, 17.6, 166, 166, 110
16.7444, 17.6, 167, 111, 111
16.7501, 17.6, 111, 166, 111
16.7559, 17.6, 167, 111, 111
16.7616, 17.6, 111, 111, 111
16.7673, 17.6, 167, 167, 111
16.773, 17.6, 167, 111, 111
16.7788, 17.6, 111, 111, 111
16.7845, 17.6, 166, 166, 111
16.7902, 17.6, 167, 111, 111
16.796, 17.8, 111, 167, 111
16.8017, 17.8, 166, 111, 111
16.8074, 17.8, 111, 167, 111
16.8131, 17.8, 167, 111, 111
16.8188, 17.8, 167, 167, 111
16.8246, 17.8, 111, 111, 55
16.8303, 17.8, 166, 110, 110
16.8361, 17.8, 110, 166, 110
16.8418, 17.8, 167, 167, 111
16.8475, 17.8, 111, 111, 55
16.8533, 17.8, 166, 166, 110
16.859, 18.6, 166, 111, 111
16.8648, 19, 167, 167, 111
16.8705, 19, 111, 167, 111
16.8762, 19, 166, 166, 111
16.8819, 19, 167, 167, 111
16.8877, 19, 167, 167, 167
16.8934, 19, 167, 167, 111
16.8991, 19, 167, 167, 111
16.9048, 19, 167, 223, 111
16.9106, 19, 166, 166, 166
16.9163, 19, 166, 166, 110
16.9221, 20.8, 165, 221, 165
16.9278, 20.8, 167, 222, 167
16.9335, 20.8, 167, 223, 111
16.9393, 20.8, 167, 167, 167
16.945, 20.8, 222, 222, 166
16.9508, 20.8, 166, 277, 166
16.9565, 20.8, 222, 278, 167
16.9622, 20.8, 167, 222, 111
16.9679, 20.8, 223, 223, 167
16.9737, 20.8, 221, 277, 166
16.9794, 20.8, 222, 278, 111
16.9851, 21, 167, 278, 111
16.9909, 21, 223, 279, 223
16.9966, 21, 278, 278, 167
17.0023, 21, 222, 277, 222
17.0081, 21, 166, 221, 166
17.0139, 21, 222, 333, 166
17.0196, 21, 278, 278, 222
17.0253, 21, 223, 279, 167
17.031, 21, 277, 333, 222
17.0368, 21, 167, 223, 167
17.0425, 20.8, 278, 278, 223
17.0482, 20.8, 279, 335, 223
17.0539, 20.8, 223, 223, 111
17.0596, 20.8, 278, 334, 222
17.0654, 20.8, 223, 223, 167
17.0711, 20.8, 278, 278, 223
17.0768, 20.8, 222, 278, 111
17.0825, 20.8, 223, 334, 223
17.0883, 20.8, 222, 278, 222
17.094, 20.8, 278, 333, 278
17.0997, 20.8, 166, 278, 166
17.1055, 20.8, 221, 332, 166
17.1112, 20.4, 222, 333, 166
17.117, 20.4, 222, 278, 222
17.1227, 20.4, 223, 223, 111
17.1284, 20.4, 222, 278, 222
17.1341, 20.4, 222, 334, 167
17.1399, 20.4, 278, 278, 166
17.1456, 20.4, 222, 278, 167
17.1514, 20.4, 222, 278, 166
17.1571, 20.4, 223, 278, 167
17.1628, 20.4, 222, 333, 222
17.1685, 20.8, 222, 278, 166
17.1743, 20.8, 167, 278, 167
17.18, 20.8, 222, 334, 111
17.1857, 20.8, 223, 335, 223
17.1915, 20.8, 222, 277, 166
17.1972, 20.8, 167, 279, 111
17.2029, 20.8, 167, 334, 167
17.2086, 20.8, 223, 279, 111
17.2144, 20.8, 166, 333, 222
17.2201, 20.8, 221, 277, 166
17.2258, 20.8, 222, 278, 167
17.2316, 20.8, 278, 333, 166
17.2373, 20.8, 222, 278, 167
17.243, 20.8, 222, 278, 167
17.2488, 20.8, 278, 278, 166
17.2545, 20.8, 278, 278, 222
17.2602, 20.8, 279, 335, 167
17.266, 20.8, 278, 278, 111
17.2717, 20.8, 278, 222, 222
17.2774, 20.8, 222, 167, 167
17.2831, 20.8, 223, 335, 167
17.2889, 20.8, 167, 222, 167
17.2946, 20.8, 223, 334, 167
17.3003, 21, 223, 279, 167
17.3061, 21, 221, 332, 166
17.3119, 21, 163, 273, 109
17.3177, 21, 221, 277, 166
17.3234, 21, 223, 334, 167
17.3291, 21, 222, 278, 167
17.3349, 21, 111, 278, 166
17.3406, 21, 166, 333, 166
17.3463, 21, 55, 335, 167
17.352, 21, 222, 278, 166
17.3578, 21.2, 111, 278, 167
17.3635, 21.2, 222, 333, 166
17.3693, 21.2, 222, 278, 222
17.375, 21.2, 223, 334, 167
17.3807, 21.2, 166, 277, 111
17.3865, 21.2, 222, 334, 167
17.3922, 21.2, 278, 390, 167
17.3979, 21.2, 279, 335, 167
17.4036, 21.2, 166, 332, 166
17.4094, 21.2, 222, 333, 111
17.4151, 21.2, 222, 333, 166
17.4209, 21.2, 222, 333, 222
17.4266, 21.2, 223, 279, 111
17.4323, 21.2, 223, 279, 223
17.438, 21.2, 221, 277, 166
17.4438, 21.2, 223, 279, 223
17.4495, 21.2, 167, 278, 167
17.4552, 21.2, 223, 279, 167
17.4609, 21.2, 223, 278, 223
17.4666, 21.2, 223, 279, 167
17.4724, 21.2, 167, 222, 167
17.4781, 21.6, 221, 332, 166
17.4838, 21.6, 223, 278, 167
17.4896, 21.6, 223, 335, 223
17.4953, 21.6, 167, 222, 167
17.501, 21.6, 111, 334, 167
17.5068, 21.6, 111, 333, 278
17.5125, 21.6, 111, 334, 279
17.5182, 21.6, 110, 277, 166
17.524, 21.6, 222, 277, 222
17.5297, 21.6, 223, 334, 167
17.5354, 21.6, 222, 333, 222
17.5412, 21.8, 167, 334, 167
17.5469, 21.8, 222, 333, 166
17.5526, 21.8, 166, 333, 222
17.5584, 21.8, 277, 332, 166
17.5641, 21.8, 167, 279, 167
17.5698, 21.8, 167, 335, 223
17.5755, 21.8, 222, 334, 167
17.5813, 21.8, 222, 333, 166
17.587, 21.8, 222, 278, 111
17.5927, 21.8, 279, 279, 223
17.5985, 22.4, 222, 388, 166
17.6042, 22.4, 222, 334, 222
17.61, 22.4, 166, 278, 166
17.6157, 22.4, 222, 333, 166
17.6214, 22.4, 222, 333, 222
17.6272, 22.4, 223, 335, 167
17.6329, 22.4, 223, 279, 167
17.6386, 22.4, 222, 333, 222
17.6443, 22.4, 223, 335, 223
17.6501, 22.4, 222, 333, 166
17.6558, 22.4, 167, 335, 223
17.6615, 22.4, 222, 333, 166
17.6673, 22.4, 221, 332, 221
17.6731, 22.6, 220, 386, 220
17.6788, 22.6, 222, 278, 166
17.6845, 22.6, 167, 390, 222
17.6903, 22.6, 222, 334, 222
17.696, 22.6, 223, 391, 223
17.7017, 22.6, 167, 278, 167
17.7074, 22.6, 279, 390, 223
17.7131, 22.6, 222, 445, 222
17.7189, 22.6, 222, 333, 222
17.7246, 22.6, 166, 278, 166
17.7304, 22.6, 277, 333, 222
17.7361, 22.6, 166, 277, 221
17.7419, 22.6, 277, 333, 166
17.7476, 22.6, 166, 333, 166
17.7534, 22.6, 277, 333, 222
17.7591, 22.6, 277, 388, 221
17.7648, 22.8, 222, 334, 222
17.7706, 22.8, 278, 334, 222
17.7763, 22.8, 166, 333, 166
17.782, 22.8, 278, 334, 222
17.7878, 22.8, 223, 334, 167
17.7935, 22.8, 277, 333, 222
17.7992, 22.8, 166, 333, 166
17.805, 22.8, 222, 333, 222
17.8107, 22.8, 278, 334, 222
17.8164, 22.8, 166, 333, 222
17.8222, 22.8, 222, 333, 166
17.8279, 22.8, 223, 279, 223
17.8337, 22.8, 222, 333, 222
17.8394, 22.8, 222, 334, 167
17.8451, 22.8, 223, 279, 167
17.8508, 22.8, 222, 333, 166
17.8566, 22.8, 222, 333, 222
17.8623, 22.8, 222, 278, 111
17.868, 22.8, 223, 335, 223
17.8738, 22.8, 222, 333, 222
17.8795, 22.8, 222, 333, 222
17.8852, 22.8, 223, 334, 223
17.8909, 22.8, 223, 335, 167
17.8967, 22.8, 277, 333, 222
17.9024, 22.8, 222, 333, 222
17.9082, 22.8, 278, 334, 222
17.9139, 22.8, 223, 279, 167
17.9196, 22.8, 221, 332, 166
17.9254, 22.8, 278, 389, 278
17.9311, 22.8, 277, 277, 166
17.9369, 22.8, 221, 277, 221
17.9426, 22.8, 278, 334, 223
17.9483, 22.8, 278, 333, 222
17.954, 22.8, 223, 279, 223
17.9598, 23.2, 222, 333, 166
17.9656, 23.2, 276, 331, 220
17.9713, 23.2, 277, 333, 222
17.977, 23.2, 223, 334, 278
17.9828, 23.2, 222, 333, 166
17.9885, 23.2, 278, 389, 222
17.9943, 23.2, 221, 332, 221
18, 23.2, 277, 388, 221
18.0057, 23.4, 223, 334, 223
18.0115, 23.4, 222, 388, 222
18.0172, 23.4, 278, 334, 222
18.0229, 23.4, 278, 390, 223
18.0287, 23.4, 223, 334, 223
18.0344, 23.4, 222, 334, 222
18.0402, 23.4, 277, 388, 222
18.0459, 23.6, 278, 389, 278
18.0516, 23.6, 277, 389, 277
18.0574, 23.6, 278, 334, 167
18.0631, 23.6, 278, 333, 278
18.0688, 23.6, 278, 389, 222
18.0746, 24, 277, 388, 222
18.0803, 24, 222, 333, 166
18.086, 24, 335, 390, 279
18.0918, 24, 277, 388, 222
18.0975, 24, 277, 389, 222
18.1032, 24, 223, 334, 223
18.109, 24, 277, 443, 277
18.1147, 24, 279, 390, 223
18.1204, 24, 279, 390, 279
18.1262, 24, 221, 277, 221
18.1319, 24, 333, 388, 222
18.1377, 24.8, 277, 388, 277
18.1434, 24.8, 278, 334, 278
18.1491, 24.8, 223, 335, 223
18.1548, 24.8, 279, 390, 223
18.1606, 24.8, 278, 389, 222
18.1663, 24.8, 279, 334, 279
18.172, 24.8, 278, 389, 222
18.1777, 24.8, 278, 390, 278
18.1835, 25, 278, 389, 222
18.1892, 25, 333, 389, 278
18.1949, 25, 223, 335, 167
18.2007, 25, 332, 388, 277
18.2064, 25, 277, 388, 222
18.2122, 25, 333, 444, 277
18.2179, 25, 223, 279, 223
