2.15166, -2179, -2291, -2235
2.15738, -2177, -2289, -2233
2.16312, -1777, -1777, -1777
2.16884, -2120, -2510, -2175
2.17458, -2226, -2338, -1837
2.18031, -1893, -1893, -1837
2.18606, -2162, -2495, -2218
2.19178, -2177, -2122, -2066
2.19749, -1957, -1957, -2013
2.20321, -2063, -2286, -2063
2.20892, -2179, -2346, -2067
2.21464, -2288, -2400, -2232
2.22036, -1785, -1897, -1562
2.22611, -1942, -2164, -2219
2.23184, -1950, -2396, -2173
2.23756, -2010, -1842, -1619
2.24329, -2117, -2061, -2172
2.249, -2123, -2291, -2123
2.25474, -1946, -2057, -2112
2.26048, -1611, -1722, -1777
2.26622, -2114, -2169, -2058
2.27194, -2233, -2289, -2177
2.27765, -1732, -1844, -1788
2.28338, -2117, -2284, -2061
2.28912, -2168, -2612, -2168
2.29484, -2120, -2232, -2232
2.30055, -1676, -1899, -1844
2.30628, -2117, -2173, -2061
2.31199, -2232, -2288, -2065
2.31771, -1731, -2066, -1954
2.32345, -2169, -2225, -2169
2.32918, -2225, -2336, -2058
2.33492, -2169, -2559, -2058
2.34063, -1900, -1508, -1844
2.34639, -2161, -2493, -2161
2.35211, -2233, -2401, -2177
2.35786, -1831, -1831, -1776
2.36359, -2115, -2394, -2115
2.36934, -2110, -2166, -2221
2.37508, -2279, -2279, -1890
2.38078, -1735, -2015, -1791
2.38651, -1837, -2059, -2393
2.39222, -2291, -2291, -2068
2.39795, -1727, -2006, -1783
2.40369, -1836, -1781, -2170
2.40942, -2115, -1948, -1893
2.41514, -1839, -2006, -1895
2.42088, -2116, -2227, -2227
2.42659, -2234, -2234, -1899
2.43232, -2171, -2283, -2227
2.43805, -1728, -1839, -1783
2.44376, -2067, -2291, -2123
2.44949, -2116, -2339, -2172
2.45519, -1734, -2014, -1902
2.4609, -2066, -2066, -2122
2.46662, -2177, -2624, -2177
2.47234, -2010, -1954, -2177
2.4781, -1883, -1938, -1772
2.48382, -2120, -2399, -2287
2.48954, -2233, -2233, -1954
2.49524, -1902, -2238, -1790
2.50096, -2175, -2231, -2175
2.5067, -2168, -2224, -2113
2.51245, -1889, -1889, -1945
2.51818, -2116, -2339, -2060
2.5239, -2121, -2177, -2233
2.52961, -2235, -2179, -2068
2.53531, -1901, -1789, -1677
2.5411, -2041, -2372, -2317
2.54684, -2111, -2166, -2111
2.55256, -1785, -1506, -1785
2.55831, -2000, -2167, -2167
2.56405, -2111, -2222, -2056
2.56978, -2117, -2229, -2173
2.5755, -1674, -1730, -1898
2.58123, -1894, -2172, -2061
2.58694, -2459, -2347, -2180
2.59267, -1725, -1725, -1781
2.59842, -2054, -2220, -2054
2.60413, -1955, -2290, -2234
2.60984, -2123, -2123, -2346
2.61556, -1618, -2009, -1730
2.62129, -2173, -2452, -2229
2.62702, -2229, -2118, -2174
2.63275, -1725, -2060, -1725
2.63847, -2121, -2177, -2232
2.64418, -2179, -2403, -1956
2.64993, -2276, -2442, -2220
2.65565, -1840, -1840, -1784
2.66138, -2171, -2450, -2116
2.66712, -2169, -2169, -2224
2.67284, -1842, -1897, -1786
2.67856, -2064, -2342, -2287
2.68427, -2181, -2069, -2293
2.69, -1837, -2115, -1725
2.69574, -2057, -2391, -2168
2.70145, -1900, -1732, -2180
2.70717, -2508, -2118, -2006
2.7129, -1727, -1839, -1839
2.71864, -1945, -2278, -2001
2.72443, -2096, -2262, -2041
2.73018, -1885, -2273, -2106
2.73592, -1668, -1835, -1668
2.74163, -2125, -2573, -2125
2.74738, -2054, -2221, -2165
2.75313, -1773, -1884, -1718
2.75887, -2059, -2115, -2170
2.76459, -2120, -2344, -2176
2.77032, -2115, -2226, -2171
2.77603, -1732, -1956, -1732
2.78176, -2173, -2284, -2173
2.78752, -2105, -2327, -2161
2.79325, -1780, -2059, -1836
2.79901, -2164, -2441, -1997
2.80473, -2229, -2174, -2062
2.81045, -2233, -2345, -2233
2.81618, -1836, -1947, -1780
2.82193, -2112, -2167, -2167
2.82764, -2179, -2291, -2291
2.83337, -1724, -2002, -1835
2.83912, -2111, -2444, -2111
2.84484, -2231, -2175, -2119
2.85059, -2275, -2053, -2164
2.85632, -1615, -1727, -1783
2.86205, -2172, -2283, -2005
2.86777, -2398, -2175, -2175
2.87351, -1614, -1837, -1781
2.87922, -2121, -2233, -2065
2.88495, -1670, -2561, -2060
2.89069, -2114, -2281, -2058
2.89791, -2035, -2167, -1990
2.90374, -1805, -1641, -1750
2.9095, -2049, -2270, -2104
2.91523, -2117, -2396, -2173
2.92093, -2182, -2238, -2182
2.92665, -1729, -1952, -1952
2.93235, -2071, -2351, -1959
2.93807, -2179, -2459, -2067
2.94379, -1840, -2119, -1840
2.9495, -2124, -2292, -2124
2.95523, -2170, -2281, -2114
2.96096, -2174, -2229, -2062
2.96667, -1843, -1954, -1787
2.9724, -2340, -2340, -2172
2.97815, -2167, -2222, -2278
2.98388, -1838, -1950, -1838
2.98958, -2236, -2348, -2236
2.99533, -2056, -2056, -2056
3.00105, -1839, -1839, -1672
3.00677, -2123, -2235, -2067
3.01249, -2006, -2285, -2285
3.01823, -1781, -2171, -1948
3.02393, -1958, -1902, -1622
3.02965, -2177, -2121, -2289
3.03536, -2121, -2512, -1786
3.04108, -1508, -1843, -1898
3.04683, -2053, -2219, -2053
3.0526, -2102, -2047, -1936
3.05833, -2172, -2395, -2172
3.06405, -1784, -1896, -1896
3.06977, -2119, -2286, -1952
3.07553, -2105, -2659, -2160
3.08126, -1783, -1672, -1783
3.08698, -2121, -2400, -2065
3.09269, -2068, -2515, -2124
3.0984, -2179, -2235, -2067
3.10412, -1842, -2010, -1954
3.10982, -2127, -2183, -2239
3.11557, -2165, -2331, -1998
3.12129, -1897, -1953, -1562
3.12699, -2181, -1957, -2181
3.13271, -2176, -2399, -2120
3.13842, -1789, -1901, -1845
3.14412, -2293, -1734, -2182
3.14986, -2168, -2280, -2113
3.15558, -2123, -2235, -2123
3.1613, -1841, -1897, -1618
3.16705, -2108, -2219, -2275
3.1728, -1941, -2218, -2107
3.17854, -1890, -1945, -1556
3.18427, -2231, -2342, -2342
3.18997, -2127, -2295, -2071
3.19572, -2107, -2273, -2107
3.20147, -1499, -1722, -1777
3.20719, -1953, -2344, -2176
3.21291, -2175, -2342, -2007
3.21864, -1783, -1783, -1783
3.22436, -2118, -2619, -2118
3.23007, -2179, -2012, -2179
3.23582, -2167, -2445, -2112
3.24153, -1730, -1898, -1898
3.24725, -2064, -2232, -2064
3.25296, -2180, -2347, -2180
3.25868, -1786, -1842, -1786
3.26442, -2170, -2337, -2225
3.27013, -2124, -2180, -2180
3.27585, -1896, -1840, -1561
3.28159, -2114, -2336, -2170
3.28734, -2220, -2220, -2164
3.29305, -2122, -2066, -2122
3.2988, -1888, -1777, -1833
3.30456, -2106, -2217, -2217
3.31027, -2066, -2290, -2122
3.31598, -1899, -1899, -1731
3.3217, -2232, -2287, -2008
3.32742, -2010, -2289, -2122
3.33317, -1997, -2219, -2219
3.33889, -2121, -2009, -1674
3.34462, -2061, -2339, -2339
3.35036, -2057, -2112, -2001
3.35608, -1451, -1954, -1842
3.36181, -2060, -2282, -2171
3.36754, -2116, -2227, -1949
3.37327, -2227, -2505, -2171
3.37899, -1843, -1899, -1787
3.38471, -2064, -2399, -2064
3.39044, -2113, -2447, -2169
3.39616, -1786, -1842, -1786
3.40188, -2008, -2343, -2231
3.40761, -2118, -2286, -2007
3.41333, -1838, -1894, -1726
3.41907, -2116, -2394, -2171
3.42479, -2120, -2232, -2232
3.43049, -2180, -2292, -2068
3.43621, -1843, -1899, -1787
3.44192, -2123, -1676, -2179
3.44765, -2172, -2339, -2060
3.45336, -1732, -1899, -1899
3.45907, -2237, -2349, -2181
3.46481, -2112, -2223, -2168
3.47054, -1614, -1893, -1726
3.47629, -2164, -2553, -2053
3.48206, -2268, -2212, -2102
3.48778, -1953, -2343, -2176
3.49349, -1900, -1844, -1732
3.49924, -2223, -2500, -2389
3.50495, -1899, -2346, -2011
3.51067, -1784, -1784, -1672
3.51642, -1888, -2666, -2277
3.52213, -1842, -1898, -2065
3.52785, -2123, -2571, -2068
3.53357, -1783, -2062, -1895
3.53929, -2121, -2177, -2066
3.54506, -2047, -2378, -2157
3.55077, -1733, -1845, -1845
3.5565, -2115, -2226, -2338
3.56224, -2001, -2391, -1946
3.56795, -2122, -2010, -2122
3.57367, -1841, -1953, -1730
3.5794, -2117, -2396, -2173
3.58511, -2124, -1677, -2124
3.59082, -1843, -1899, -1620
3.59656, -2168, -2335, -2224
3.6023, -2226, -2170, -2059
3.60801, -2123, -2347, -2179
3.61375, -1832, -1888, -1888
3.6195, -2111, -2500, -2167
3.62524, -2113, -2280, -2169
3.63098, -1777, -1833, -1666
3.6367, -2233, -2289, -1954
3.64241, -2068, -2403, -2292
3.64817, -1884, -2383, -1995
3.65393, -1995, -1829, -1718
3.65965, -2286, -2342, -2230
3.66538, -1895, -2619, -1950
3.67111, -1782, -1559, -1782
3.67684, -2060, -2449, -2227
3.68259, -1720, -2219, -1831
3.68833, -2223, -2445, -2112
3.69406, -1785, -1952, -1840
3.69978, -2117, -2117, -1950
3.70554, -2108, -2385, -2219
3.71126, -1728, -2007, -1784
3.71698, -2119, -2007, -2119
3.72271, -2007, -2342, -2063
3.72842, -2178, -2234, -2066
3.73416, -1779, -1501, -1723
3.73989, -2118, -2229, -2229
3.74561, -2117, -2229, -2062
3.75134, -1783, -1895, -1672
3.75707, -2228, -2284, -2228
3.76279, -2176, -2176, -2009
3.76855, -2161, -2660, -2161
3.77427, -1840, -1840, -1952
3.78, -2114, -2226, -2170
3.78574, -2171, -2115, -2059
3.79148, -1722, -1944, -1611
3.79722, -2279, -2445, -2056
3.80295, -2061, -2061, -2284
3.80866, -1900, -2458, -1955
3.8144, -2114, -2003, -1947
3.82014, -2112, -2057, -2112
3.82585, -2069, -2404, -2069
3.83156, -1732, -2012, -1788
3.83727, -2010, -2290, -2122
3.843, -1726, -2283, -2060
3.84873, -2342, -2175, -2119
3.85446, -1725, -1947, -1669
3.86019, -2062, -2341, -2174
3.8659, -2122, -2066, -2177
3.87162, -1731, -1898, -1731
3.87735, -2059, -2282, -2004
3.88308, -2062, -1616, -2230
3.8888, -1785, -1841, -1785
3.89455, -2108, -2330, -2219
3.90029, -2170, -2281, -2281
3.90602, -2170, -2226, -1892
3.91175, -1837, -1893, -1726
3.91745, -2126, -2462, -2238
3.92316, -2180, -2235, -2124
3.9289, -1724, -1835, -1835
3.93465, -2332, -2277, -2166
3.94036, -2125, -2237, -2237
3.9461, -2111, -2555, -2166
3.95181, -1845, -1621, -1621
3.95754, -2117, -2229, -2229
3.96325, -1955, -2681, -2122
3.96897, -1840, -1561, -1728
3.97468, -2181, -2405, -2237
3.98042, -1945, -2334, -2000
3.98616, -1613, -1780, -1836
3.99189, -2114, -2281, -2114
3.99762, -1727, -2172, -1838
4.00333, -2069, -2237, -2237
4.00906, -2005, -1782, -1838
4.01479, -2005, -2340, -2061
4.02049, -2069, -2181, -2237
4.02621, -1786, -1395, -1786
4.03194, -2118, -2118, -2173
4.03766, -2009, -2176, -2176
4.04339, -2114, -2170, -2225
4.04913, -1890, -1945, -1834
4.05485, -2066, -2234, -2234
4.06061, -2105, -2271, -2049
4.06632, -1845, -1901, -1509
4.07205, -2114, -2281, -2225
4.07779, -2168, -2168, -2057
4.08354, -2222, -2333, -2167
4.08925, -1733, -1733, -1845
4.09498, -2170, -2559, -2226
4.10072, -2057, -2224, -2224
4.10645, -1782, -1782, -1782
4.11218, -2227, -2338, -2060
4.1179, -2120, -2343, -2176
4.12364, -1835, -2392, -2113
4.12935, -1788, -2012, -1788
4.13507, -2399, -2120, -2120
4.14081, -2003, -2281, -2059
4.14658, -1714, -1990, -1714
4.15232, -1891, -2169, -2113
4.15803, -2011, -2346, -2011
4.16375, -2118, -2397, -2118
4.16949, -1779, -1946, -1779
4.17522, -2117, -2229, -2229
4.18095, -2005, -1615, -2061
4.18668, -1615, -1837, -1837
4.19241, -2062, -2341, -2118
4.19815, -2056, -2278, -2111
4.20391, -2162, -2162, -2273
4.20964, -1838, -1949, -1782
4.2154, -2104, -2547, -2215
4.22111, -2124, -2236, -1845
4.22682, -1844, -1899, -1732
4.23256, -2170, -2058, -2170
4.23827, -2176, -2232, -2288
4.24401, -1836, -2003, -1892
4.24973, -2175, -2230, -2230
4.25546, -2116, -2339, -2172
4.26118, -2122, -2289, -2122
4.26692, -1780, -1947, -1613
4.27262, -2237, -2405, -2349
4.27836, -2113, -2336, -2002
4.28409, -1558, -1948, -1670
4.28983, -2112, -2279, -2224
4.29557, -2391, -2279, -2001
4.30132, -2001, -2223, -2112
4.30705, -1725, -2004, -1670
4.31277, -1896, -2286, -1951
4.3185, -2062, -2285, -2062
4.32422, -1730, -1842, -1730
4.32995, -2170, -1836, -2003
4.33568, -2060, -2227, -2171
4.3414, -2122, -2290, -2178
4.34713, -1781, -1837, -1726
4.35289, -2104, -2271, -2160
4.35862, -2060, -2283, -2060
4.36435, -1839, -2118, -1616
4.37005, -2125, -2237, -2181
4.3758, -2054, -2331, -2109
4.38153, -2229, -2062, -1950
4.38724, -1843, -1955, -1899
4.39526, -2109, -2188, -1989
4.40114, -2172, -2226, -2172
4.4069, -1939, -2494, -2161
4.41261, -2346, -2178, -2122
4.41832, -1734, -2014, -1734
4.42405, -2117, -2451, -1950
4.42979, -2222, -2277, -2222
4.43554, -1776, -1832, -1776
4.44126, -1785, -2399, -1952
4.44699, -2173, -2229, -2062
4.45272, -1894, -2005, -1838
4.45845, -1837, -2060, -2004
4.46418, -2170, -2392, -2170
4.46989, -1956, -2291, -2067
4.47562, -1727, -1337, -1672
4.48135, -2116, -2228, -2116
4.48708, -2173, -2229, -2062
4.4928, -1730, -1953, -1730
4.49854, -2110, -2221, -2110
4.50427, -2175, -2286, -2286
4.50998, -2124, -2459, -2124
4.51572, -1667, -1834, -1723
4.52145, -2115, -2337, -1948
4.52719, -2225, -2114, -2169
4.53295, -1718, -1829, -1829
4.53869, -2168, -2502, -1946
4.54445, -2161, -2161, -1940
4.55015, -2236, -2292, -2180
4.55587, -1785, -1952, -1729
4.56159, -2176, -2232, -2232
4.56731, -2233, -2512, -2400
4.57303, -1786, -1898, -1674
4.57878, -2108, -2219, -1997
4.58449, -2179, -2291, -1844
4.59023, -2170, -2281, -2114
4.59595, -1728, -1839, -1895
4.60168, -1838, -2172, -1894
4.60739, -2403, -2291, -2347
4.61313, -1724, -1891, -1669
4.61885, -2064, -2232, -2120
4.62456, -2012, -1900, -2124
4.6303, -1668, -1835, -1835
4.63604, -1946, -2335, -1779
4.64178, -2225, -2280, -2225
4.64749, -2122, -2234, -2122
4.6532, -1731, -1843, -1731
4.65892, -2122, -2513, -2178
4.66466, -2057, -2169, -2113
4.67038, -1728, -1839, -1728
4.67609, -2123, -2514, -2235
4.68182, -2174, -2062, -2174
4.68755, -2061, -2228, -2116
4.69327, -1785, -1953, -1897
4.69898, -2178, -2178, -1955
4.70471, -2229, -2619, -2118
4.71044, -1727, -1671, -1838
4.71617, -2225, -2503, -2114
4.7219, -2064, -2343, -2120
4.72764, -1943, -1832, -1832
4.73338, -2171, -2338, -2115
4.7391, -2005, -2284, -2173
4.74483, -2063, -2286, -2007
4.75054, -1957, -1957, -1789
4.75627, -2058, -2225, -2114
4.76199, -2011, -2346, -2122
4.76771, -2007, -1840, -1951
4.77345, -1946, -1835, -2002
4.77917, -2063, -2175, -2175
4.7849, -1671, -2172, -2172
4.79065, -1609, -2108, -1720
4.79637, -2176, -2120, -2231
4.8021, -2175, -2286, -2007
4.80784, -1667, -2111, -1722
4.81354, -2128, -2240, -2240
4.81926, -2065, -2288, -2121
4.82497, -2067, -2123, -2179
4.83068, -1733, -1789, -1789
4.8364, -2121, -2512, -2121
4.8421, -2181, -2293, -2069
4.84783, -1726, -1893, -1838
4.85357, -2114, -2281, -2059
4.85931, -2166, -2444, -1999
4.86502, -1790, -2014, -1846
4.87073, -2181, -2293, -2181
4.87646, -2170, -2281, -2170
4.88218, -2065, -2345, -2177
4.88789, -1900, -1844, -1844
4.89361, -2120, -2343, -2175
4.89935, -2055, -2111, -2000
4.90506, -1789, -2068, -1789
4.91081, -2221, -2332, -2165
4.91655, -1890, -1945, -1945
4.92226, -1731, -1563, -1899
4.92799, -2117, -2284, -2172
4.93371, -2011, -2347, -2123
4.93945, -1998, -2220, -2054
4.94519, -1670, -1893, -1670
4.95091, -2007, -2342, -2063
4.95663, -2120, -2511, -2120
4.96236, -1782, -1894, -1782
4.96807, -2067, -2346, -2123
4.97382, -2053, -2053, -2108
4.97954, -2065, -2567, -2288
4.98527, -1782, -1894, -1727
4.99099, -2006, -2174, -2118
4.9967, -2125, -2741, -2237
5.00245, -1777, -1722, -1666
5.00818, -2058, -2392, -2169
5.01392, -2115, -2449, -1837
5.01963, -2123, -2347, -2123
5.02535, -1784, -1952, -1784
5.03109, -2222, -2222, -2167
5.03683, -2170, -2337, -2226
5.04255, -1729, -2008, -1841
5.04827, -2232, -1953, -2120
5.054, -2114, -2336, -2114
5.05973, -2062, -2341, -2062
5.06544, -1899, -1508, -1731
5.07117, -2119, -2230, -2175
5.07688, -1900, -2235, -1956
5.08259, -1843, -1899, -1843
5.08835, -2273, -2273, -2052
5.09409, -2001, -2224, -2001
5.09979, -1678, -2125, -1734
5.10553, -2057, -2168, -2112
5.11125, -1896, -2454, -2064
5.117, -2168, -2112, -2112
5.12273, -1726, -2116, -1614
5.12844, -2122, -2401, -2122
5.13417, -2171, -2116, -2116
5.13989, -1732, -2067, -1900
5.1456, -2066, -2401, -2066
5.15133, -2116, -2227, -2116
5.15706, -2063, -2398, -1952
5.1628, -1835, -1835, -1723
5.16853, -2059, -2337, -2226
5.17426, -2117, -2284, -1950
5.17998, -1841, -1785, -1730
5.18571, -2173, -2340, -2173
5.19143, -2174, -2286, -2174
5.19714, -1844, -1620, -1844
5.20287, -2171, -2338, -2171
5.20862, -2108, -2219, -2108
5.21436, -2113, -1779, -2113
5.22009, -1729, -1840, -1673
5.2258, -2289, -2345, -2233
5.23153, -2116, -2283, -2116
5.23728, -1555, -1833, -1555
5.24305, -2210, -2265, -2210
5.24877, -2121, -2400, -1954
5.25448, -1732, -2068, -2068
5.26021, -1559, -1837, -1781
5.26595, -2167, -2223, -1889
5.27168, -1894, -2173, -2117
5.27739, -1509, -1789, -1621
5.28312, -2227, -2227, -1893
5.28888, -1774, -2106, -1996
5.29463, -1721, -2054, -1999
5.30034, -1730, -1730, -1730
5.30606, -1954, -2010, -1842
5.3118, -1836, -1836, -1836
5.31752, -1562, -1506, -1506
5.32326, -1945, -1834, -1667
5.32897, -1788, -1788, -1732
5.3347, -1560, -1671, -1783
5.34042, -1339, -1395, -1339
5.34616, -1556, -1668, -1668
5.35187, -1564, -1676, -1676
5.3576, -1335, -1390, -1390
5.36334, -1614, -1502, -1669
5.36905, -1509, -1565, -1509
5.37476, -1396, -1452, -1508
5.38049, -1224, -1280, -1280
5.3862, -1564, -1508, -1564
5.39192, -1397, -1397, -1453
5.39763, -1172, -1228, -1116
5.40335, -1396, -1452, -1228
5.40909, -1388, -1554, -1499
5.41483, -1334, -1445, -1612
5.42055, -1116, -1060, -1116
5.42629, -1334, -1445, -1278
5.432, -1229, -1397, -1285
5.43774, -946, -1057, -1113
5.44349, -1220, -1331, -1275
5.44922, -1281, -1225, -1225
5.45494, -1227, -1171, -1227
5.46068, -1000, -1111, -1056
5.46642, -1169, -1336, -1224
5.47215, -1225, -1337, -891
5.47788, -1169, -1113, -1169
5.4836, -1004, -1059, -1004
5.48934, -1112, -1168, -1112
5.49505, -1116, -1284, -1116
5.50076, -950, -1006, -950
5.50648, -1339, -1228, -1116
5.51222, -1168, -1168, -1168
5.51794, -1170, -1114, -1114
5.52367, -779, -891, -1002
5.5294, -835, -1114, -1170
5.53512, -1227, -1171, -1060
5.54089, -1162, -1162, -1052
5.54662, -891, -947, -779
5.55232, -894, -1006, -950
5.55806, -778, -611, -890
5.56378, -614, -502, -669
5.56948, -503, -335, -559
5.57518, -672, -336, -672
5.58088, -559, -335, -615
5.58662, -500, -222, -500
5.59233, -502, -223, -614
5.59804, -503, -279, -503
5.60377, -445, -222, -501
5.60949, -334, -167, -334
5.61522, -334, -278, -390
5.62092, -335, -223, -391
5.62668, -277, -221, -277
5.6324, -167, -167, -279
5.63813, -222, -167, -222
5.64387, -166, -111, -222
5.64957, -112, -112, -168
