I2C Success
Calibration Finish:-66.352
Main Start
-0.172794
-0.0810127
-0.0810127
-0.172794
-0.29517
-0.29517
-0.233982
-0.264576
-0.356358
-0.478734
-0.539922
-0.417546
-0.325764
-0.356358
-0.356358
-0.325764
-0.386952
-0.44814
-0.417546
-0.539922
-0.631703
-0.692891
-0.631703
-0.631703
-0.478734
-0.509328
-0.44814
-0.417546
-0.570516
-0.509328
-0.509328
-0.509328
-0.44814
-0.386952
-0.386952
-0.386952
-0.509328
-0.539922
-0.417546
-0.386952
-0.386952
-0.386952
-0.356358
-0.29517
-0.264576
-0.111607
-0.172794
-0.233982
-0.172794
-0.111607
-0.0504188
0.0107691
0.0107691
-0.0810127
-0.0810127
0.041363
0.163739
0.194333
0.25552
0.133145
0.102551
0.163739
-0.0198249
-0.111607
-0.0198249
0.102551
0.194333
0.163739
0.194333
0.133145
0.133145
0.286114
0.286114
0.286114
0.224927
0.194333
0.25552
0.224927
0.316708
0.377896
0.163739
0.224927
0.316708
0.469678
0.347302
0.286114
0.194333
0.133145
0.102551
0.0719569
0.102551
0.194333
0.224927
0.286114
0.133145
0.0719569
-0.0810127
-0.0198249
0.133145
0.163739
0.0719569
-0.0198249
-0.0198249
-0.0198249
0.163739
0.194333
0.102551
0.041363
0.0107691
0.0107691
-0.0198249
-0.0810127
-0.0504188
-0.111607
-0.29517
-0.203388
-0.142201
-0.0810127
-0.172794
-0.172794
-0.203388
-0.142201
-0.0504188
-0.0198249
-0.142201
-0.172794
-0.203388
-0.233982
-0.29517
-0.356358
-0.325764
-0.29517
-0.172794
-0.111607
-0.0810127
-0.203388
-0.29517
-0.172794
-0.0810127
0.0107691
-0.0504188
-0.203388
-0.264576
-0.172794
-0.142201
-0.203388
-0.0504188
-0.111607
-0.111607
-0.0810127
0.133145
0.133145
0.0107691
-0.111607
-0.0504188
-0.0198249
0.041363
0.102551
0.133145
0.194333
0.224927
0.194333
0.224927
0.163739
0.194333
0.286114
0.25552
0.194333
0.194333
0.102551
0.194333
0.0719569
0.0719569
0.102551
0.163739
0.163739
0.041363
0.133145
0.194333
0.194333
0.133145
0.133145
0.0719569
0.0719569
0.133145
0.133145
0.0107691
0.0107691
0.102551
0.133145
0.163739
0.102551
0.041363
0.0107691
-0.233982
-0.233982
-0.203388
-0.0198249
-0.111607
-0.111607
-0.0504188
0.041363
-0.0198249
-0.142201
-0.203388
-0.29517
-0.172794
-0.142201
-0.203388
-0.233982
-0.172794
-0.203388
-0.172794
-0.172794
-0.142201
-0.233982
-0.203388
-0.233982
-0.29517
-0.356358
-0.29517
-0.203388
-0.325764
-0.29517
-0.233982
-0.203388
-0.386952
-0.356358
-0.29517
-0.233982
-0.203388
-0.264576
-0.325764
-0.386952
-0.356358
-0.29517
-0.0810127
-0.142201
-0.264576
-0.233982
-0.203388
-0.111607
-0.0810127
-0.111607
-0.0810127
-0.0198249
-0.0198249
-0.142201
-0.142201
-0.0504188
-0.0810127
-0.0810127
0.041363
-0.0198249
-0.0810127
-0.0198249
0.0719569
0.194333
0.316708
0.25552
0.133145
0.194333
0.316708
0.316708
0.347302
0.40849
0.25552
0.194333
0.224927
0.439084
0.56146
0.439084
0.316708
0.377896
0.40849
0.500272
0.439084
0.439084
0.40849
0.530866
0.530866
0.530866
0.500272
0.500272
0.377896
0.286114
0.40849
0.439084
0.40849
0.377896
0.316708
0.286114
0.316708
0.224927
0.194333
0.133145
0.102551
0.133145
0.163739
0.224927
0.194333
0.133145
0.041363
0.102551
0.0107691
-0.0504188
0.0107691
-0.0810127
-0.0504188
-0.111607
-0.111607
-0.142201
-0.111607
-0.111607
-0.0810127
-0.111607
-0.142201
-0.0810127
-0.0810127
-0.172794
-0.233982
-0.325764
-0.356358
-0.325764
-0.264576
-0.172794
-0.111607
-0.233982
-0.233982
-0.264576
-0.264576
-0.29517
-0.203388
-0.203388
-0.233982
-0.325764
-0.417546
-0.44814
-0.44814
-0.44814
-0.264576
-0.29517
-0.264576
-0.203388
-0.111607
-0.203388
-0.356358
-0.44814
-0.509328
-0.478734
-0.356358
-0.356358
-0.386952
-0.356358
-0.356358
-0.386952
-0.325764
-0.264576
-0.29517
-0.325764
-0.264576
-0.172794
-0.172794
-0.172794
-0.111607
-0.0504188
-0.142201
-0.0504188
-0.0198249
-0.0198249
0.102551
0.0719569
-0.0198249
-0.172794
-0.0504188
0.0107691
-0.111607
-0.233982
-0.172794
-0.0810127
-0.0810127
0.041363
0.133145
0.133145
0.194333
0.133145
0.102551
0.0719569
0.102551
0.133145
0.286114
0.163739
0.0719569
0.0719569
0.0719569
0.224927
0.286114
0.347302
0.286114
0.163739
0.224927
0.25552
0.25552
0.316708
0.377896
0.377896
0.347302
0.377896
0.25552
0.194333
0.25552
0.194333
0.194333
0.286114
0.40849
0.347302
0.25552
0.163739
0.163739
0.133145
0.224927
0.224927
0.194333
0.194333
0.194333
0.224927
0.316708
0.347302
0.316708
0.25552
0.25552
0.224927
0.224927
0.25552
0.286114
0.316708
0.316708
0.316708
0.194333
0.0719569
0.133145
0.316708
0.347302
0.163739
0.133145
0.133145
0.0107691
-0.0810127
-0.0504188
0.133145
0.224927
0.133145
