I2C Success
Calibration Finish:-65.913
Main Start
-0.033537
-0.0643897
-0.00268419
0.0590214
0.120727
0.15158
0.120727
0.120727
-0.00268419
-0.033537
-0.00268419
-0.156948
-0.0952425
-0.126095
-0.0643897
0.0590214
0.0898741
0.120727
0.0898741
0.0590214
0.0590214
0.0898741
-0.00268419
-0.033537
0.0590214
0.0898741
-0.0643897
-0.126095
-0.0952425
-0.126095
-0.126095
0.0281686
0.120727
-0.0643897
-0.156948
-0.126095
-0.0952425
-0.0952425
-0.156948
-0.218654
-0.156948
-0.0952425
-0.033537
-0.126095
-0.218654
-0.218654
-0.156948
-0.0952425
-0.00268419
0.0898741
0.120727
-0.00268419
-0.156948
-0.126095
-0.0643897
-0.00268419
-0.033537
-0.0643897
0.0281686
-0.00268419
-0.033537
-0.033537
-0.0643897
0.0281686
-0.033537
-0.0643897
-0.156948
-0.0952425
0.0898741
0.15158
-0.033537
-0.187801
-0.0952425
-0.00268419
0.15158
0.120727
-0.0952425
-0.187801
-0.126095
-0.033537
0.0281686
0.120727
0.120727
0.120727
0.15158
0.120727
0.0590214
0.0281686
0.0281686
0.182432
0.274991
0.15158
0.120727
0.120727
0.120727
0.15158
0.182432
0.120727
0.0898741
-0.033537
-0.033537
-0.00268419
-0.033537
-0.0643897
-0.033537
-0.033537
-0.00268419
0.0590214
0.0590214
0.15158
0.120727
0.15158
0.0590214
-0.0952425
-0.156948
-0.0643897
-0.00268419
-0.0952425
-0.033537
-0.00268419
-0.0643897
-0.0952425
-0.00268419
0.0590214
-0.00268419
-0.033537
-0.0952425
0.0590214
0.0590214
-0.187801
-0.156948
-0.0952425
-0.0643897
-0.033537
0.0281686
0.0590214
0.120727
0.244138
0.120727
-0.00268419
-0.0643897
-0.0643897
-0.00268419
-0.00268419
0.0281686
-0.00268419
-0.126095
-0.00268419
0.0898741
0.120727
0.0281686
-0.033537
-0.156948
-0.0952425
-0.033537
-0.033537
0.0281686
0.0898741
0.15158
0.0590214
-0.00268419
-0.00268419
-0.00268419
0.0590214
-0.00268419
-0.033537
-0.126095
-0.0952425
-0.00268419
-0.00268419
0.0898741
0.0898741
-0.033537
-0.0952425
0.0590214
0.15158
0.0590214
-0.033537
-0.0952425
-0.0952425
-0.187801
-0.156948
-0.00268419
0.120727
0.120727
0.0281686
-0.0643897
-0.033537
0.0281686
-0.033537
-0.033537
0.0590214
0.0281686
-0.00268419
-0.00268419
0.0590214
0.0281686
0.120727
0.120727
0.120727
0.0590214
0.0898741
0.213285
0.0281686
0.0281686
0.0590214
0.0281686
0.15158
0.15158
0.120727
0.182432
0.0590214
-0.0952425
0.0281686
0.0898741
0.120727
0.0898741
0.0281686
0.0281686
0.15158
0.0898741
0.0898741
0.15158
0.120727
0.0590214
0.0590214
0.0898741
0.15158
0.120727
0.0590214
-0.00268419
-0.0952425
-0.126095
-0.0643897
-0.033537
-0.033537
-0.126095
0.0590214
0.0281686
-0.156948
-0.218654
-0.0952425
0.0590214
0.0898741
0.0590214
0.0281686
0.0590214
0.0898741
-0.033537
-0.156948
-0.187801
-0.00268419
0.0281686
-0.00268419
-0.0643897
0.0281686
0.0281686
0.0590214
0.0898741
0.120727
0.0898741
-0.126095
-0.126095
-0.0643897
-0.0643897
-0.033537
-0.00268419
0.0898741
0.0281686
0.15158
0.0590214
-0.033537
-0.126095
